"hh_id","is_complete","num_trips","person_id","person_num","is_participant","day_id","day_num","travel_date","travel_dow","hh_day_complete","num_complete_trip_surveys","summary_complete","begin_day","end_day","no_travel_1","no_travel_2","no_travel_3","no_travel_4","no_travel_5","no_travel_6","no_travel_7","no_travel_8","no_travel_11","no_travel_12","no_travel_13","no_travel_99","delivery_2","delivery_4","delivery_5","delivery_6","delivery_7","delivery_8","delivery_9","delivery_996","shop_online","telecommute_time","day_weight_zonal","day_weight_citywide"
"24079102","1","0","2407910201","1","1","240791020101","1","06/21/2024","5","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","995","441.89419664874","145.62559695766"
"24079102","1","0","2407910201","1","1","240791020102","2","06/22/2024","6","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","441.89419664874","145.62559695766"
"24079102","1","0","2407910201","1","1","240791020103","3","06/23/2024","7","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","995","441.89419664874","145.62559695766"
"24079102","1","2","2407910201","1","1","240791020104","4","06/24/2024","1","1","2","1","997","997","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","441.89419664874","145.62559695766"
"24079102","1","8","2407910201","1","1","240791020105","5","06/25/2024","2","1","8","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","441.89419664874","145.62559695766"
"24079102","1","0","2407910201","1","1","240791020106","6","06/26/2024","3","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","995","441.89419664874","145.62559695766"
"24079102","1","2","2407910201","1","1","240791020107","7","06/27/2024","4","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","441.89419664874","145.62559695766"
"24079172","1","11","2407917201","1","1","240791720101","1","05/11/2024","6","1","11","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0.19275642302","76.21406895773"
"24079172","1","9","2407917201","1","1","240791720102","2","05/12/2024","7","1","8","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","1","995","0.19275642302","76.21406895773"
"24079172","1","9","2407917201","1","1","240791720103","3","05/13/2024","1","1","9","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0.19275642302","76.21406895773"
"24079172","1","2","2407917201","1","1","240791720104","4","05/14/2024","2","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","0.19275642302","76.21406895773"
"24079172","1","7","2407917201","1","1","240791720105","5","05/15/2024","3","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0.19275642302","76.21406895773"
"24079172","1","1","2407917201","1","1","240791720106","6","05/16/2024","4","1","1","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0.19275642302","76.21406895773"
"24079172","1","5","2407917201","1","1","240791720107","7","05/17/2024","5","1","5","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0.19275642302","76.21406895773"
"24079205","1","6","2407920501","1","1","240792050101","1","06/23/2024","7","1","4","1","1","3","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","0.63833900187","45.05596515871"
"24079205","1","2","2407920501","1","1","240792050102","2","06/24/2024","1","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","480","0.63833900187","45.05596515871"
"24079205","0","5","2407920501","1","1","240792050103","3","06/25/2024","2","0","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","0","0","0"
"24079205","1","4","2407920501","1","1","240792050104","4","06/26/2024","3","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","480","0.63833900187","45.05596515871"
"24079205","1","11","2407920501","1","1","240792050105","5","06/27/2024","4","1","10","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","480","0.63833900187","45.05596515871"
"24079205","1","5","2407920501","1","1","240792050106","6","06/28/2024","5","1","5","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","480","0.63833900187","45.05596515871"
"24079205","1","7","2407920501","1","1","240792050107","7","06/29/2024","6","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","0","0","0","0","0","0","0","0","0.63833900187","45.05596515871"
"24079316","1","0","2407931601","1","1","240793160101","1","05/28/2024","2","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","995","3,778.83212687665","5,485.38605175305"
"24079369","1","2","2407936901","1","1","240793690101","1","06/13/2024","4","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","6.00038779286","107.72409020216"
"24079369","1","0","2407936901","1","1","240793690102","2","06/14/2024","5","1","0","1","1","1","0","0","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","6.00038779286","107.72409020216"
"24079369","1","4","2407936901","1","1","240793690103","3","06/15/2024","6","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","6.00038779286","107.72409020216"
"24079369","0","0","2407936901","1","1","240793690104","4","06/16/2024","7","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"24079369","0","0","2407936901","1","1","240793690105","5","06/17/2024","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"24079369","0","0","2407936901","1","1","240793690106","6","06/18/2024","2","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","360","0","0"
"24079369","0","0","2407936901","1","1","240793690107","7","06/19/2024","3","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"24079418","1","19","2407941801","1","1","240794180101","1","05/31/2024","5","1","19","1","2","2","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","0.22527140042","52.68493318056"
"24079418","1","5","2407941801","1","1","240794180102","2","06/01/2024","6","1","5","1","2","2","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","0.22527140042","52.68493318056"
"24079418","1","18","2407941801","1","1","240794180103","3","06/02/2024","7","1","18","1","2","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","0.22527140042","52.68493318056"
"24079418","1","9","2407941801","1","1","240794180104","4","06/03/2024","1","1","9","1","1","2","995","995","995","995","995","995","995","995","995","995","995","995","1","0","0","0","0","0","0","0","1","480","0.22527140042","52.68493318056"
"24079418","1","3","2407941801","1","1","240794180105","5","06/04/2024","2","1","3","1","2","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","1","0","0","0","0","0","1","480","0.22527140042","52.68493318056"
"24079418","1","8","2407941801","1","1","240794180106","6","06/05/2024","3","1","8","1","1","2","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","480","0.22527140042","52.68493318056"
"24079418","0","9","2407941801","1","1","240794180107","7","06/06/2024","4","0","7","1","2","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","480","0","0"
"24079424","1","8","2407942401","1","1","240794240101","1","06/14/2024","5","1","8","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","995","265.4170667392","118.95639103285"
"24079424","1","6","2407942401","1","1","240794240102","2","06/15/2024","6","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","265.4170667392","118.95639103285"
"24079424","1","5","2407942401","1","1","240794240103","3","06/16/2024","7","1","5","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","265.4170667392","118.95639103285"
"24079424","1","4","2407942401","1","1","240794240104","4","06/17/2024","1","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","265.4170667392","118.95639103285"
"24079424","1","11","2407942401","1","1","240794240105","5","06/18/2024","2","1","11","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","265.4170667392","118.95639103285"
"24079424","1","2","2407942401","1","1","240794240106","6","06/19/2024","3","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","265.4170667392","118.95639103285"
"24079424","1","9","2407942401","1","1","240794240107","7","06/20/2024","4","1","9","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","265.4170667392","118.95639103285"
"24079434","1","4","2407943401","1","1","240794340101","1","05/29/2024","3","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","1,103.46246189532","918.37369670879"
"24079434","1","2","2407943401","1","1","240794340102","2","05/30/2024","4","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","1","995","1,103.46246189532","918.37369670879"
"24079434","1","3","2407943401","1","1","240794340103","3","05/31/2024","5","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","995","1,103.46246189532","918.37369670879"
"24079434","1","0","2407943401","1","1","240794340104","4","06/01/2024","6","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","995","1,103.46246189532","918.37369670879"
"24079434","1","4","2407943401","1","1","240794340105","5","06/02/2024","7","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","1,103.46246189532","918.37369670879"
"24079434","1","2","2407943401","1","1","240794340106","6","06/03/2024","1","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","1,103.46246189532","918.37369670879"
"24079434","1","2","2407943401","1","1","240794340107","7","06/04/2024","2","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","1,103.46246189532","918.37369670879"
"24079474","1","10","2407947401","1","1","240794740101","1","06/11/2024","2","1","10","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","165","0.68103013252","96.36615744218"
"24079474","1","6","2407947401","1","1","240794740102","2","06/12/2024","3","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","510","0.68103013252","96.36615744218"
"24079474","1","9","2407947401","1","1","240794740103","3","06/13/2024","4","1","9","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","45","0.68103013252","96.36615744218"
"24079474","1","6","2407947401","1","1","240794740104","4","06/14/2024","5","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","540","0.68103013252","96.36615744218"
"24079474","1","8","2407947401","1","1","240794740105","5","06/15/2024","6","1","8","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","0.68103013252","96.36615744218"
