is_first,is_last,is_terminal,language_instruction,language_instruction_2,language_instruction_3,observation.state.gripper_position,observation.state.cartesian_position,observation.state.joint_position,observation.state,action.gripper_position,action.gripper_velocity,action.cartesian_position,action.cartesian_velocity,action.joint_position,action.joint_velocity,action.original,action,discount,reward,task_category,building,collector_id,date,camera_extrinsics.wrist_left,camera_extrinsics.exterior_1_left,camera_extrinsics.exterior_2_left,is_episode_successful,timestamp,frame_index,episode_index,index,task_index
false,false,false,Pick up the cup and pour its content in the red bowl.,Pour some contents of the jug into the red bowl,Pour some of the things in the jug into the bowl,0.0,"[0.7066265, 0.15701249, 0.20508035, 2.9844334, -0.16419429, -1.6875849]","[0.23923533, 0.870524, -0.015403158, -1.2930832, -0.094404735, 1.9577979, 1.9733278]","[0.23923533, 0.870524, -0.015403158, -1.2930832, -0.094404735, 1.9577979, 1.9733278, 0.0]",0.0,0.0,"[0.70729804, 0.1585506, 0.20395349, 2.9916697, -0.143047, -1.6970462]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2458702, 0.8736607, -0.023872774, -1.292221, -0.067273125, 1.9731834, 1.9688865]","[0.045262598, 0.013291436, -0.058397114, 0.026146095, 0.050851274, -0.017235463, -0.022130445]","[0.70729804, 0.1585506, 0.20395349, 2.9916697, -0.143047, -1.6970462, 0.0]","[0.2458702, 0.8736607, -0.023872774, -1.292221, -0.067273125, 1.9731834, 1.9688865, 0.0]",1.0,0.0,Glens office,Glens office,4f8ca688,4f8ca688,"[0.31245118, -0.07940772, 0.50405324, 3.0975668, 0.15925837, 1.4510065]","[0.13289705, -0.5317274, 0.31335217, -2.0678163, -0.30567986, -0.48842743]","[0.258892, 0.4916198, 0.2996027, -1.9723119, -0.23069003, -2.3932843]",true,6.5333333,98,8308,2407887,5519
false,false,false,Move the marker from the purple mat to the table,Remove the marker from the mat and put it on the table,Put the marker directly on the table,0.08370043,"[0.47200438, 0.18638766, 0.153483, 3.119707, -0.062322635, 0.68259203]","[0.23036897, 0.42577106, 0.12018736, -2.3705573, -0.17494616, 2.8556035, -0.17728]","[0.23036897, 0.42577106, 0.12018736, -2.3705573, -0.17494616, 2.8556035, -0.17728, 0.08370043]",0.40418503,1.0,"[0.4839798, 0.19523959, 0.1447095, 3.1179338, -0.074530795, 0.64859855]","[0.13606715, 0.09393336, -0.092403695, 0.034829844, -0.07226252, -0.23006521]","[0.23899299, 0.46719885, 0.116116606, -2.3247695, -0.18449713, 2.8621073, -0.13194656]","[0.032607537, 0.16154552, -0.020361155, 0.18372081, -0.048116516, 0.031667218, 0.2205275]","[0.4839798, 0.19523959, 0.1447095, 3.1179338, -0.074530795, 0.64859855, 0.40418503]","[0.23899299, 0.46719885, 0.116116606, -2.3247695, -0.18449713, 2.8621073, -0.13194656, 0.40418503]",1.0,0.0,KAIST,KAIST,236539bc,236539bc,"[0.24524193, 0.0874607, 0.5237775, 2.9525228, -0.08818931, 1.4490827]","[0.21650578, 0.37992352, 0.38764402, -2.332402, 0.341572, -2.064874]","[0.120390914, -0.44548756, 0.4509744, -2.1090758, 0.12965769, -1.2001529]",true,5.133333,77,8321,2411042,5528
false,false,false,Press a button on the laptop keyboard,Click on the space bar of the laptops keyboard,Close the laptop,0.9911894,"[0.5030851, 0.33378205, 0.0060173445, -2.985732, -0.003022523, 0.442753]","[0.34239447, 0.9894347, 0.230731, -1.8318021, -0.113979004, 2.814195, 0.13483691]","[0.34239447, 0.9894347, 0.230731, -1.8318021, -0.113979004, 2.814195, 0.13483691, 0.9911894]",0.99779737,0.026431717,"[0.50243926, 0.33880424, 0.0023209674, -2.976926, 0.021893973, 0.45541704]","[-0.009700917, 0.06649343, -0.049727827, -0.016662676, 0.17340532, 0.08333291]","[0.3535267, 0.9999001, 0.23171198, -1.813001, -0.08058843, 2.7818468, 0.10387721]","[0.055528414, 0.0521961, 0.004920616, 0.09202768, 0.1668953, -0.15815036, -0.15481251]","[0.50243926, 0.33880424, 0.0023209674, -2.976926, 0.021893973, 0.45541704, 0.99779737]","[0.3535267, 0.9999001, 0.23171198, -1.813001, -0.08058843, 2.7818468, 0.10387721, 0.99779737]",1.0,0.0,TRI,TRI,938130c4,938130c4,"[0.3160165, 0.14422858, 0.46609524, 2.543427, -0.24480289, 1.4037428]","[0.15002315, -0.62216926, 0.46716142, -2.0503683, -0.0070738094, -0.6111243]","[0.17760834, 0.5220374, 0.4184763, -2.1540382, -0.023872042, -2.37254]",true,4.9333334,74,8322,2411168,5529
false,false,false,"","","",0.0,"[0.3429134, -0.15483637, 0.57840097, -3.1139064, -0.7359437, -0.37437212]","[-0.2386776, -0.75223887, -0.16161688, -2.58139, -0.12131655, 2.5703945, 0.040903743]","[-0.2386776, -0.75223887, -0.16161688, -2.58139, -0.12131655, 2.5703945, 0.040903743, 0.0]",0.0,0.0,"[0.39496627, -0.13182774, 0.59677315, -3.1286497, -0.72261345, -0.38852233]","[0.57520556, 0.16325389, 0.1880041, -0.008642224, 0.119985685, -0.19794434]","[-0.25111532, -0.62396973, -0.06534649, -2.4636674, -0.11588012, 2.560743, 0.13369206]","[-0.09059585, 0.5611879, 0.3520723, 0.50190383, 0.027141076, -0.04789947, 0.34710273]","[0.39496627, -0.13182774, 0.59677315, -3.1286497, -0.72261345, -0.38852233, 0.0]","[-0.25111532, -0.62396973, -0.06534649, -2.4636674, -0.11588012, 2.560743, 0.13369206, 0.0]",1.0,0.0,Wasabi Tempura,Wasabi Tempura,5085c3ce,5085c3ce,"[0.2929853, -0.12120007, 0.41838416, 2.576971, -0.22759081, 1.6044503]","[0.010425096, 0.4088658, 0.45379972, -1.4911754, 0.056552485, -2.3089273]","[-0.07977573, -0.2926339, 0.40843198, -1.5355874, 0.006155242, -0.6586671]",false,14.266666,214,8334,2414834,0
false,false,false,Move the marker to the left,Move the black marker to the left,Pick up the marker pen and put it in the cup.,0.814978,"[0.7582177, -0.05849271, -0.0006497062, 3.0508022, 0.007926875, 1.0960034]","[-0.15060881, 1.4350601, 0.13432418, -0.8746387, -0.24766868, 2.3770783, -1.0609016]","[-0.15060881, 1.4350601, 0.13432418, -0.8746387, -0.24766868, 2.3770783, -1.0609016, 0.814978]",0.9537445,0.55506605,"[0.76839864, -0.058006343, 0.0033563855, 3.0526798, 0.011320178, 1.1153516]","[0.13475612, 0.0048604636, 0.052153513, -0.0125878, 0.022869289, 0.12628365]","[-0.1479283, 1.4407345, 0.13847962, -0.84631586, -0.24925041, 2.3526435, -1.0808492]","[0.012449586, 0.028370146, 0.020753644, 0.14051622, -0.0062398124, -0.122160226, -0.09974197]","[0.76839864, -0.058006343, 0.0033563855, 3.0526798, 0.011320178, 1.1153516, 0.9537445]","[-0.1479283, 1.4407345, 0.13847962, -0.84631586, -0.24925041, 2.3526435, -1.0808492, 0.9537445]",1.0,0.0,Gates,Gates,7dfa2da3,7dfa2da3,"[0.3409817, 0.08838291, 0.3711203, 2.7307382, -0.0938951, 1.8392186]","[0.15462549, -0.7289138, 0.21228522, -1.9999101, 0.083212644, -0.67705524]","[0.35685283, 0.4706636, 0.730118, -2.2304554, -0.019149417, -2.603742]",true,10.866667,163,8347,2417528,1375
false,false,false,"","","",0.8986784,"[0.62082714, -0.015710102, 0.2957914, 3.028399, -0.044463515, 0.012839162]","[0.010422574, 0.36647028, -0.03431317, -1.949624, -0.14111342, 2.3591883, 0.066374026]","[0.010422574, 0.36647028, -0.03431317, -1.949624, -0.14111342, 2.3591883, 0.066374026, 0.8986784]",0.9746696,0.30396476,"[0.62100464, -0.016219303, 0.30819705, 3.0039084, -0.039373264, 0.004363259]","[-0.002370859, -0.0050736233, 0.15854888, -0.15229121, 0.038747296, -0.07279408]","[0.02294758, 0.34939688, -0.048016492, -1.9395409, -0.1645618, 2.3248549, 0.08739807]","[0.06259617, -0.08536865, -0.067661576, 0.04443176, -0.10631278, -0.17135388, 0.10511303]","[0.62100464, -0.016219303, 0.30819705, 3.0039084, -0.039373264, 0.004363259, 0.9746696]","[0.02294758, 0.34939688, -0.048016492, -1.9395409, -0.1645618, 2.3248549, 0.08739807, 0.9746696]",1.0,0.0,775 Roble,775 Roble,c850f181,c850f181,"[0.31421953, -0.07803765, 0.53842884, 2.6002734, 0.23464783, 1.5597363]","[0.16116866, 0.7008063, 0.4231336, -1.9706094, 0.07208718, -2.1817534]","[0.013231488, -0.49546102, 0.4210652, -1.9033914, 0.024134742, -0.86038196]",false,22.866667,343,8363,2423980,0
false,false,false,Use the object to mix the contents in the bowl,Stir the potato fries in the bowl,Use the spoon to mix in the bowl,0.8325991,"[0.58006567, 0.18699098, 0.35462743, -3.0177116, -0.80186605, -0.59918433]","[0.17642757, 0.2340037, 0.10770677, -2.037447, -1.244444, 2.6001167, 1.8301612]","[0.17642757, 0.2340037, 0.10770677, -2.037447, -1.244444, 2.6001167, 1.8301612, 0.8325991]",0.9581498,0.50220263,"[0.57848275, 0.19404489, 0.36257312, -3.023941, -0.860724, -0.62273216]","[-0.020739755, 0.08875654, 0.104752146, -0.1996416, -0.2880339, -0.15510942]","[0.20050617, 0.2206811, 0.10577841, -2.0249283, -1.2948447, 2.5397146, 1.885079]","[0.1085467, -0.06600877, -0.0108298175, 0.056401845, -0.22122042, -0.25464088, 0.24652146]","[0.57848275, 0.19404489, 0.36257312, -3.023941, -0.860724, -0.62273216, 0.9581498]","[0.20050617, 0.2206811, 0.10577841, -2.0249283, -1.2948447, 2.5397146, 1.885079, 0.9581498]",1.0,0.0,Penn Levine 457,Penn Levine 457,acda9df3,acda9df3,"[0.28111172, -0.023229657, 0.47141755, 2.8163376, 0.042151507, 1.5475942]","[0.36778647, 0.5347498, 0.45441237, -2.0130115, 0.00022798115, -2.4543366]","[0.10743746, -0.5427978, 0.5783413, -1.9440253, 0.13733114, -0.6574486]",true,23.6,354,8369,2425886,5551
false,false,false,"","","",0.0,"[0.51679474, 0.11668079, 0.2030187, -2.946009, -0.25695348, -0.30976573]","[0.14593197, 0.36140022, 0.0900675, -2.384525, 0.10670891, 3.0632749, 0.40446582]","[0.14593197, 0.36140022, 0.0900675, -2.384525, 0.10670891, 3.0632749, 0.40446582, 0.0]",0.0,0.0,"[0.52076143, 0.122630626, 0.18351632, -2.9302337, -0.27375537, -0.38519737]","[0.051310673, 0.08265244, -0.20894237, 0.055810124, -0.105987795, -0.3945644]","[0.2140573, 0.4179661, 0.03330462, -2.3665595, 0.15683204, 3.1280758, 0.43905416]","[0.27968, 0.2273435, -0.22609001, 0.08436678, 0.22999537, 0.24514346, 0.12755482]","[0.52076143, 0.122630626, 0.18351632, -2.9302337, -0.27375537, -0.38519737, 0.0]","[0.2140573, 0.4179661, 0.03330462, -2.3665595, 0.15683204, 3.1280758, 0.43905416, 0.0]",1.0,0.0,640 Palo Alto Ave,640 Palo Alto Ave,52ca9b6a,52ca9b6a,"[0.19676425, 0.16403121, 0.43709207, 2.6175523, 0.06771547, 1.4377898]","[0.36583054, 0.47008058, 0.41855344, -1.8113875, -0.08036017, -2.5648167]","[0.20277268, -0.5728267, 0.2661438, -1.7995634, 0.024884697, -0.649598]",false,29.866667,448,8376,2428602,0
false,false,false,"","","",0.72687227,"[0.5409654, -0.10751903, 0.35493886, -2.7847116, -0.73949045, -1.0512853]","[0.90224034, 0.7818377, -1.5023179, -2.004103, -1.7168587, 3.6715212, 2.7129738]","[0.90224034, 0.7818377, -1.5023179, -2.004103, -1.7168587, 3.6715212, 2.7129738, 0.72687227]",0.93171805,0.8193832,"[0.5715372, -0.101259395, 0.36896387, -2.7533765, -0.7342452, -1.1031874]","[0.37529707, 0.08681381, 0.20681584, 0.13058697, -0.10567837, -0.19346865]","[0.86805344, 0.8424906, -1.4992868, -1.9572703, -1.6725923, 3.7073038, 2.754659]","[-0.14205028, 0.25169381, -0.0023760153, 0.20401491, 0.17695045, 0.17769647, 0.20842221]","[0.5715372, -0.101259395, 0.36896387, -2.7533765, -0.7342452, -1.1031874, 0.93171805]","[0.86805344, 0.8424906, -1.4992868, -1.9572703, -1.6725923, 3.7073038, 2.754659, 0.93171805]",1.0,0.0,640 Palo Alto Ave,640 Palo Alto Ave,52ca9b6a,52ca9b6a,"[0.19676425, 0.16403121, 0.43709207, 2.6175523, 0.06771547, 1.4377898]","[0.36583054, 0.47008058, 0.41855344, -1.8113875, -0.08036017, -2.5648167]","[0.20277268, -0.5728267, 0.2661438, -1.7995634, 0.024884697, -0.649598]",false,50.066666,751,8376,2428905,0
false,false,false,"","","",0.0,"[0.65754616, 0.20647997, 0.5575452, 2.816121, -1.2835939, -0.7908627]","[0.36615208, 0.41973034, 0.11356139, -1.3311042, -1.3438841, 1.5834391, 1.6573446]","[0.36615208, 0.41973034, 0.11356139, -1.3311042, -1.3438841, 1.5834391, 1.6573446, 0.0]",0.0,0.0,"[0.657585, 0.20639831, 0.557495, 2.815788, -1.2835855, -0.79068166]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.35878986, 0.42323154, 0.1260748, -1.3248495, -1.3481476, 1.5770946, 1.6551766]","[-0.03641174, 0.017200012, 0.062896825, 0.031370588, -0.021315917, -0.03171357, -0.010793932]","[0.657585, 0.20639831, 0.557495, 2.815788, -1.2835855, -0.79068166, 0.0]","[0.35878986, 0.42323154, 0.1260748, -1.3248495, -1.3481476, 1.5770946, 1.6551766, 0.0]",1.0,0.0,EVGR C,EVGR C,2fe9715d,2fe9715d,"[0.3641609, 0.0046322946, 0.5518163, 2.880449, -0.057367813, 1.5205612]","[0.34637198, 0.50153995, 0.46202597, -1.5543051, -0.020682199, -2.6716487]","[0.1514234, -0.4840679, 0.43982092, -2.0394654, 0.071359724, -0.45963463]",false,9.333333,140,8385,2430953,0
false,false,false,Press a button on the kettle,Press the button on the kettle,Push the gray button on the iron,0.0,"[0.32252768, -0.050666362, 0.59155625, -3.1348417, -0.21542943, 0.10777305]","[-0.015267996, -0.80445415, -0.10564977, -2.4134226, -0.02685401, 1.8216177, -0.20126623]","[-0.015267996, -0.80445415, -0.10564977, -2.4134226, -0.02685401, 1.8216177, -0.20126623, 0.0]",0.0,0.0,"[0.37051523, -0.026672758, 0.570501, -3.0852573, -0.22695123, -0.027044365]","[0.55877143, 0.26885876, -0.25246078, 0.28624374, 0.0047019157, -0.65815586]","[-0.015384634, -0.68362206, -0.06008956, -2.4007094, 0.03127952, 1.9369851, -0.053032845]","[-0.0013956793, 0.5325273, 0.18528521, 0.066967815, 0.25270098, 0.4574494, 0.58940244]","[0.37051523, -0.026672758, 0.570501, -3.0852573, -0.22695123, -0.027044365, 0.0]","[-0.015384634, -0.68362206, -0.06008956, -2.4007094, 0.03127952, 1.9369851, -0.053032845, 0.0]",1.0,0.0,2479 Richard Ct,2479 Richard Ct,52ca9b6a,52ca9b6a,"[0.2526235, -0.09283576, 0.5528723, 2.5904427, -0.011764808, 1.6956211]","[0.33423504, 0.7087354, 0.49523264, -2.045315, -0.012738569, -2.7160757]","[0.08189786, -0.49709588, 0.4892753, -2.1668336, 0.06092345, -0.52867275]",true,0.33333334,5,8392,2432899,2587
false,false,false,Remove the brush that is in the blue cup which is on the blue saucer plate and put it in the dish drying rack,Remove the blue brush from the blue cup and put it in the drying rack,Put the blue spoon in the dish rack,0.6872247,"[0.62936795, 0.078900024, 0.16281338, -3.0682652, -0.123532355, -1.0658319]","[0.28382856, 0.6533353, -0.16473977, -1.9184465, 0.020192925, 2.6765406, 1.2018996]","[0.28382856, 0.6533353, -0.16473977, -1.9184465, 0.020192925, 2.6765406, 1.2018996, 0.6872247]",0.9111832,0.89583397,"[0.64024633, 0.074459374, 0.15349244, -3.0786114, -0.104070626, -1.1024115]","[0.14240932, -0.041154254, -0.08350642, 0.08904295, 0.10036955, -0.23147006]","[0.2605646, 0.6872909, -0.15089123, -1.8747853, 0.036472254, 2.6486616, 1.2152588]","[-0.10577354, 0.1359088, 0.069223024, 0.20250194, 0.08126293, -0.13932717, 0.060977608]","[0.64024633, 0.074459374, 0.15349244, -3.0786114, -0.104070626, -1.1024115, 0.9111832]","[0.2605646, 0.6872909, -0.15089123, -1.8747853, 0.036472254, 2.6486616, 1.2152588, 0.9111832]",1.0,0.0,BWW,BWW,be856380,be856380,"[0.22370535, 0.14485218, 0.5338007, 2.6417675, 0.26918635, 1.4297047]","[0.19337913, -0.36408138, 0.43651247, -1.9572507, -0.13176428, -1.0123934]","[0.3236238, 0.43438992, 0.49057013, -2.3274827, -0.10542454, -2.6399236]",true,19.4,291,8400,2434713,5572
false,false,false,Pour the contents of the jug into the bowl,Pour some contents of the jug into the bowl,Pour the contents of the jar into the bowl,0.0,"[0.4099161, -0.008532986, 0.39143133, -2.958833, -0.026764855, -0.36184567]","[-0.043210406, -0.38450655, 0.010350229, -2.6018746, 0.22426905, 2.289594, 0.18400258]","[-0.043210406, -0.38450655, 0.010350229, -2.6018746, 0.22426905, 2.289594, 0.18400258, 0.0]",0.0,0.0,"[0.47313792, -0.032017376, 0.37269744, -2.9542673, -0.0012699674, -0.42506522]","[0.6631371, -0.20291662, -0.17405176, 0.07809451, 0.11968602, -0.28949022]","[-0.056187574, -0.17633475, -0.022882992, -2.451302, 0.2313725, 2.3265257, 0.19204079]","[-0.030544996, 0.7710973, -0.11309673, 0.5832263, 0.035191372, 0.10315064, 0.04018798]","[0.47313792, -0.032017376, 0.37269744, -2.9542673, -0.0012699674, -0.42506522, 0.0]","[-0.056187574, -0.17633475, -0.022882992, -2.451302, 0.2313725, 2.3265257, 0.19204079, 0.0]",1.0,0.0,BAIR,BAIR,80edfcb1,80edfcb1,"[0.20959209, 0.048812687, 0.41577974, 2.8057766, -0.16855334, 1.4276912]","[0.17497815, -0.36574876, 0.32848027, -2.1677983, 0.12213263, -0.73482573]","[0.20640545, 0.45495772, 0.28344777, -2.171011, 0.009879199, -2.2825243]",true,1.3333334,20,8409,2436571,5580
false,false,false,"","","",0.98678416,"[0.5481202, -0.36740485, 0.14703892, -3.0765946, 0.18893601, -0.9760494]","[-0.4257265, 0.77414906, -0.19575237, -1.6664737, 0.34874132, 2.2483613, 0.16074331]","[-0.4257265, 0.77414906, -0.19575237, -1.6664737, 0.34874132, 2.2483613, 0.16074331, 0.98678416]",0.99669605,0.039647575,"[0.55015683, -0.36860797, 0.14564489, -3.0447638, 0.17330806, -0.9403781]","[0.018348198, -0.014654243, -0.027727265, 0.036171764, -0.21557342, 0.17248762]","[-0.44177926, 0.78056604, -0.17774174, -1.6571908, 0.3621543, 2.2660415, 0.1164816]","[-0.08018862, 0.032755725, 0.08846098, 0.038251787, 0.06708211, 0.088045046, -0.20314299]","[0.55015683, -0.36860797, 0.14564489, -3.0447638, 0.17330806, -0.9403781, 0.99669605]","[-0.44177926, 0.78056604, -0.17774174, -1.6571908, 0.3621543, 2.2660415, 0.1164816, 0.99669605]",1.0,0.0,TRI HQ,TRI HQ,52ca9b6a,52ca9b6a,"[0.3825458, -0.13821411, 0.48976904, 2.5285149, -0.17111094, 1.5176609]","[0.1885984, 0.5058928, 0.37860718, -1.7492985, 0.012141509, -2.431241]","[0.15128115, -0.49191022, 0.43419456, -1.6494361, 0.041912667, -0.47093377]",true,15.266666,229,8413,2437740,0
false,false,false,"","","",0.8017621,"[0.31926346, -0.4074672, 0.17372161, -3.1155856, 0.17953427, -0.9991312]","[-0.546382, 0.41470546, -0.34503764, -2.2544825, 0.29122597, 2.4488885, -0.117833935]","[-0.546382, 0.41470546, -0.34503764, -2.2544825, 0.29122597, 2.4488885, -0.117833935, 0.8017621]",0.9504405,0.5947136,"[0.3352247, -0.401956, 0.21091843, 3.0323286, 0.02208009, -0.9857034]","[0.12620315, 0.11279041, 0.36733568, -0.98110014, 0.1664832, 0.0986198]","[-0.4310037, 0.35668033, -0.43212408, -2.2870047, 0.11147161, 2.5779986, 0.04675851]","[0.44775513, -0.23108801, -0.3411505, -0.16156536, -0.66841, 0.46265292, 0.6263682]","[0.3352247, -0.401956, 0.21091843, 3.0323286, 0.02208009, -0.9857034, 0.9504405]","[-0.4310037, 0.35668033, -0.43212408, -2.2870047, 0.11147161, 2.5779986, 0.04675851, 0.9504405]",1.0,0.0,TRI HQ,TRI HQ,52ca9b6a,52ca9b6a,"[0.3825458, -0.13821411, 0.48976904, 2.5285149, -0.17111094, 1.5176609]","[0.1885984, 0.5058928, 0.37860718, -1.7492985, 0.012141509, -2.431241]","[0.15128115, -0.49191022, 0.43419456, -1.6494361, 0.041912667, -0.47093377]",true,34.666668,520,8413,2438031,0
false,false,false,move the cup to the dispenser,Put the cup on the coffee maker,move the cup to the dispenser,0.27312776,"[0.48040166, -0.22484225, 0.33436075, 3.1173677, -0.8393426, -0.32179818]","[-0.70602983, 0.16131994, 0.2133192, -2.4600348, -0.2643001, 3.4604132, 0.10998862]","[-0.70602983, 0.16131994, 0.2133192, -2.4600348, -0.2643001, 3.4604132, 0.10998862, 0.27312776]",0.52312773,1.0,"[0.44605547, -0.2026659, 0.35192952, 3.0296247, -0.8719975, -0.28381956]","[-0.36721444, 0.26954043, 0.16685896, -0.35995045, -0.09861387, -0.15200914]","[-0.6629468, 0.013076313, 0.17080392, -2.5721464, -0.18000671, 3.4604511, 0.040011544]","[0.16723035, -0.59591895, -0.16998358, -0.4376024, 0.31307966, 0.0, -0.26157233]","[0.44605547, -0.2026659, 0.35192952, 3.0296247, -0.8719975, -0.28381956, 0.52312773]","[-0.6629468, 0.013076313, 0.17080392, -2.5721464, -0.18000671, 3.4604511, 0.040011544, 0.52312773]",1.0,0.0,KAIST,KAIST,236539bc,236539bc,"[0.2783724, -0.1997086, 0.36339164, 3.0037875, -0.17398308, 1.7924167]","[0.17433459, 0.44702512, 0.3335191, -1.9176356, 0.2605464, -1.7742895]","[0.02754959, -0.4946804, 0.3449402, -1.9521606, 0.31861216, -1.1493018]",true,7.866667,118,8417,2438919,5584
false,false,false,Put the knife in the cup furthest from you,Place the knife in the cup on the left,Put the knife in the cup furthest from you,0.5066079,"[0.4515749, -0.12437367, 0.17772815, -3.0884762, -0.15193132, -0.5586326]","[-0.23461224, 0.29629457, -0.020787608, -2.5419755, 0.07995439, 2.9985585, 0.22235964]","[-0.23461224, 0.29629457, -0.020787608, -2.5419755, 0.07995439, 2.9985585, 0.22235964, 0.5066079]",0.50408584,0.06039624,"[0.45599023, -0.1303716, 0.16778013, -3.0925171, -0.13401634, -0.5569383]","[0.05695828, -0.061587773, -0.117955126, 0.04432844, 0.10517656, 0.005835714]","[-0.21127087, 0.32823423, -0.043819867, -2.5164132, 0.12589416, 2.985185, 0.17917745]","[0.107493594, 0.13939375, -0.09634128, 0.114504725, 0.20910501, -0.06671424, -0.18575305]","[0.45599023, -0.1303716, 0.16778013, -3.0925171, -0.13401634, -0.5569383, 0.50408584]","[-0.21127087, 0.32823423, -0.043819867, -2.5164132, 0.12589416, 2.985185, 0.17917745, 0.50408584]",1.0,0.0,TRI,TRI,52ca9b6a,52ca9b6a,"[0.32199892, 0.13672538, 0.39212656, 2.6555953, 0.09705261, 1.3637741]","[0.32460123, 0.50848776, 0.36342812, -1.9680505, 0.018849045, -2.5295122]","[0.31063825, -0.35582748, 0.53900653, -2.518478, 0.033835206, -0.99860245]",true,4.8,72,8420,2439417,5585
false,false,false,Place three orange rings and one blue ring inside the black bowl,Put four rings in the black bowl.,Pick up some of the objects from the table and put them in the bowl,0.0,"[0.33500537, 0.21481289, 0.3055032, 3.081191, 0.08291742, 0.6207079]","[0.29359218, -0.24000277, 0.28896946, -2.6713955, 0.0048702015, 2.3610883, -0.054807764]","[0.29359218, -0.24000277, 0.28896946, -2.6713955, 0.0048702015, 2.3610883, -0.054807764, 0.0]",0.0,0.0,"[0.32105386, 0.20120858, 0.31440517, 3.0635297, 0.028653016, 0.7057159]","[-0.16398372, -0.16971603, 0.114860564, 0.111999825, -0.3414008, 0.4371881]","[0.3119111, -0.3156671, 0.26896372, -2.733469, -0.0018729856, 2.408618, -0.13717943]","[0.08293309, -0.3423755, -0.09612885, -0.27358523, -0.03372487, 0.21349312, -0.31543833]","[0.32105386, 0.20120858, 0.31440517, 3.0635297, 0.028653016, 0.7057159, 0.0]","[0.3119111, -0.3156671, 0.26896372, -2.733469, -0.0018729856, 2.408618, -0.13717943, 0.0]",1.0,0.0,Autolab,Autolab,9aed6d7a,9aed6d7a,"[0.18017142, 0.048933193, 0.48694018, 2.9116619, 0.116524175, 1.7429429]","[0.20264348, 0.55950963, 0.5499994, -1.8019483, 0.029102303, -2.3762085]","[0.06742038, -0.25960508, 0.29146972, -1.8555281, 0.028873783, -1.0976635]",true,18.466667,277,8433,2442767,5596
